result	0.79479375973006
other	0.7862997224340632
reminder	1.0
напомни	0.6188637814761574
мне	0.24826306868926692
помыть	0.8565669933487419
посуду	0.7586587345148434
в	0.26725440651488064
2	0.9382267663813181
а	0.23670200574546862
ты	0.13174928523268412
можешь	0.4101383934655891
завтра	0.45495207417719885
напомнить	0.7862997224340632
напоминалку	1.0
не	10
вечером	0.595101851590909
мазать	0.9382267663813181
руки	0.6758185476981408
кремом	1.0
азата	1.0
девять	0.5493876883190328
утра	0.5528603330110973
кровь	0.9382267663813181
алина	0.6831476018979208
выкинул	1.0
мусор	0.9382267663813181
десять	0.5786954916335066
часов	0.5779102888642423
алиса	0.24384673736082232
запиши	0.764807374930497
встречу	0.876453532762636
на	0.2743020492299208
пятнадцать	0.6568750852095909
ноль	0.5748368829977734
заметку	0.764807374930497
кино	0.6478654055620569
когда	0.37760507267851773
будет	0.4518586638352697
двенадцать	0.6568750852095909
пятьдесят	0.5794876740744511
пять	0.4890449820089726
семь	0.5428237455988414
взять	0.703034141311815
ноутбук	0.8565669933487419
поздравь	0.876453532762636
меня	0.2652654624415305
с	0.30976583187940365
днем	0.6668991160965987
рождения	0.5904832047662665
сегодня	0.4503513139432438
поставь	0.5305288085179534
напоминание	0.6781952202193738
разбуди	0.610595079161906
сделать	0.5412556123936034
уведомление	1.0
через	0.5641723898660016
три	0.501399669833391
минуты	0.7475042029997613
включи	0.541775263649026
во	0.5428237455988414
сколько	0.38801933280275175
победит	1.0
работу	0.6252780552860907
выходных	0.7862997224340632
вторник	0.8565669933487419
подготовка	0.9382267663813181
к	0.4640580793384426
работе	0.7286723497152806
среду	0.876453532762636
усердно	0.9382267663813181
работы	0.6587917168812263
четверг	0.8265806085491789
двадцать	0.5097282104470997
два	0.48704861192454213
тридцать	0.5583370008723388
надо	0.38279138679620167
выпить	0.706275223498305
таблетку	0.9020917411661017
добавить	0.8041834823322033
мой	0.46515427935601866
бабушки	0.8146802991439541
титановые	1.0
яйца	0.79479375973006
зайти	0.7375917813168227
прием	0.7714118727994207
до	0.42975761741820284
свидания	0.5596011346605569
свиданья	0.8403185075474198
данные	0.7245264888153812
список	0.7205649504999082
побить	1.0
ваню	0.9382267663813181
запрограммировать	0.8403185075474198
осени	0.9020917411661017
восемь	0.5217845512977282
у	0.2939362798422632
день	0.5201341349125718
напомнит	1.0
сможешь	0.641260907693133
чтобы	0.4845458594969044
я	0.1971658069614758
позвонил	0.8265806085491789
забыл	0.642866715782805
включить	0.6587917168812263
иркутск	1.0
послезавтра	0.6735036139655224
четвертое	0.8265806085491789
двенадцатое	0.9382267663813181
две	0.6266182299814829
тысячи	0.6396835224829243
семнадцатого	0.8403185075474198
шестнадцатое	0.876453532762636
июля	0.7529070655252721
навесить	1.0
назначь	1.0
девятнадцатое	1.0
число	0.6911338319065903
восемнадцать	0.6857309693810792
что	0.20467076937521073
должен	0.6587917168812263
был	0.5460452989284982
уехать	0.8041834823322033
город	0.6381335714541855
написал	0.6939632739256594
побольше	0.7714118727994207
купить	0.6351122672774796
хлеба	0.8403185075474198
напоминал	1.0
семнадцать	0.6831476018979208
сорок	0.5748368829977734
часа	0.6607504756809451
пяти	0.7096386391807388
магазин	0.6831476018979208
нам	0.5044323989107986
выйти	0.6531612170983578
гулять	0.6176345214656497
забрать	0.8265806085491789
масло	0.79479375973006
обед	0.7286723497152806
посмотреть	0.5970184832625443
вентилятор	0.876453532762636
от	0.43416512799611995
радиатора	1.0
шесть	0.5392067879593354
встать	0.8565669933487419
позвонить	0.6806370150948394
шалавам	1.0
поздравить	0.8146802991439541
дину	1.0
один	0.4940880542282858
год	0.6128803309832421
утром	0.6495959441658629
сходить	0.7529070655252721
поликлинику	1.0
закрыть	0.6968855008961615
окно	0.8041834823322033
быть	0.529614749860994
крутым	1.0
вечера	0.6939632739256594
лечь	0.9020917411661017
спать	0.5086435730696135
вещи	0.7286723497152806
из	0.4608481307549947
машины	0.7245264888153812
вытащить	0.876453532762636
о	0.4173213855693098
совещании	1.0
стрейча	1.0
скайп	1.0
одиннадцать	0.6831476018979208
отнести	0.9020917411661017
ремонт	1.0
пожрать	0.8403185075474198
картошки	0.9020917411661017
побрызгать	1.0
картошку	0.8146802991439541
поесть	0.7245264888153812
пожалуйста	0.36993325740841365
маме	0.6883914636001648
покормить	0.9020917411661017
рыбку	1.0
про	0.4640580793384426
покушать	0.7167720403100558
минут	0.5989772420622632
пойти	0.6712472924926959
минуту	0.7785452739287377
покакать	0.9020917411661017
выключи	0.6911338319065903
телевизор	0.7375917813168227
выключить	0.6939632739256594
кастрюлю	1.0
час	0.6735036139655224
погулять	0.7096386391807388
двенадцати	0.8403185075474198
часам	0.876453532762636
нужно	0.5273697964521924
приготовить	0.8265806085491789
штаны	0.79479375973006
девяностом	1.0
числом	1.0
кота	0.7286723497152806
помешать	1.0
миасса	1.0
убрать	0.7131339866974836
за	0.38209377119644566
кошкой	0.9382267663813181
перестать	0.9020917411661017
напомнив	1.0
большие	0.7424102487135212
гонки	0.8146802991439541
напомним	1.0
пум	0.7785452739287377
пароль	0.7167720403100558
забудь	0.7586587345148434
курицу	0.9020917411661017
отменить	0.8146802991439541
отставить	0.9020917411661017
зачем	0.4959383616148019
тебе	0.3066571224432831
написать	0.6831476018979208
поставить	0.6396835224829243
запоминания	1.0
отдать	0.9020917411661017
деньги	0.6445019898796229
вани	1.0
росбанк	1.0
павлу	0.9382267663813181
снять	0.8041834823322033
показания	0.876453532762636
счетчиков	1.0
и	0.3162872729503293
собрать	0.8265806085491789
